year,month,day,d1,d2,d3,tmx,tmx2,tmx3,tmx4,tmn,tmn2,tmn3,tmn4,ppt,sr1,sr2,sr3,sr4
1960,2,4,0,0,0,19.44,15.68,10.65,5.18,5,3.75,-3.32,-5.38,0,0,-901,-901,2.9
1960,2,5,0,0,0,21.67,17.91,12.88,7.41,6.67,5.42,-1.65,-3.71,0,0,-901,-901,2.9
1960,2,6,0,0,0,19.44,15.68,10.65,5.18,8.33,7.08,0.01,-2.05,0,0,-901,-901,2.6
1960,2,7,0,0,0,23.33,19.57,14.54,9.07,7.22,5.97,-1.1,-3.16,0,0,-901,-901,2.7
1960,2,8,0,0,0,13.33,9.57,4.54,-0.93,8.89,7.64,0.57,-1.49,0.01,0,-901,-901,3.6
1960,2,9,0,0,0,14.44,10.68,5.65,0.18,7.78,6.53,-0.54,-2.6,0.35,0.8,-901,-901,3.7
1960,2,10,0,0,0,11.67,7.91,2.88,-2.59,5,3.75,-3.32,-5.38,0.38,11,-901,-901,9.2
1960,2,11,0,0,0,20,16.24,11.21,5.74,8.33,7.08,0.01,-2.05,0,0,-901,-901,1.7
1960,2,12,0,0,0,21.11,17.35,12.32,6.85,3.33,2.08,-4.99,-7.05,0,0,-901,-901,1.6
1960,2,13,0,0,0,20,16.24,11.21,5.74,5,3.75,-3.32,-5.38,0,0,-901,-901,1.5
1960,2,14,0,0,0,21.11,17.35,12.32,6.85,4.44,3.19,-3.88,-5.94,0,0,-901,-901,1.5
1960,2,15,0,0,0,22.78,19.02,13.99,8.52,2.78,1.53,-5.54,-7.6,0,0,-901,-901,1.5
1960,2,16,0,0,0,23.89,20.13,15.1,9.63,3.33,2.08,-4.99,-7.05,0,0,-901,-901,1.4
1960,2,17,0,0,0,21.11,17.35,12.32,6.85,3.33,2.08,-4.99,-7.05,0,0,-901,-901,1.3
1960,2,18,0,0,0,17.78,14.02,8.99,3.52,5,3.75,-3.32,-5.38,0,0,-901,-901,1.4
1960,2,19,0,0,0,15,11.24,6.21,0.74,2.78,1.53,-5.54,-7.6,0,0,-901,-901,1.4
1960,2,20,0,0,0,19.44,15.68,10.65,5.18,1.67,0.42,-6.65,-8.71,0,0,-901,-901,1.1
1960,2,21,0,0,0,20,16.24,11.21,5.74,2.22,0.97,-6.1,-8.16,0,0,-901,-901,1.1
1960,2,22,0,0,0,18.33,14.57,9.54,4.07,4.44,3.19,-3.88,-5.94,0,0,-901,-901,1.9
1960,2,23,0,0,0,16.11,12.35,7.32,1.85,2.78,1.53,-5.54,-7.6,0,0,-901,-901,1.5
1960,2,24,0,0,0,17.22,13.46,8.43,2.96,2.78,1.53,-5.54,-7.6,0,0,-901,-901,1.8
1960,2,25,0,0,0,13.89,10.13,5.1,-0.37,1.11,-0.14,-7.21,-9.27,0,0,-901,-901,1.8
1960,2,26,0,0,0,11.67,7.91,2.88,-2.59,7.22,5.97,-1.1,-3.16,0,0,-901,-901,1.6
1960,2,27,0,0,0,13.89,10.13,5.1,-0.37,7.22,5.97,-1.1,-3.16,0,0,-901,-901,1.7
1960,2,28,0,0,0,12.22,8.46,3.43,-2.04,5.56,4.31,-2.76,-4.82,0.02,0,-901,-901,2.6
1960,2,29,0,0,0,16.11,12.35,7.32,1.85,7.22,5.97,-1.1,-3.16,0.71,3.3,-901,-901,5.6
1960,3,1,0,0,0,13.89,10.39,5.72,0.62,7.22,5.49,-0.97,-3.13,0.44,0,-901,-901,2.9
1960,3,2,0,0,0,18.33,14.83,10.16,5.06,5,3.27,-3.19,-5.35,0,0,-901,-901,2.2
1960,3,3,0,0,0,20,16.5,11.83,6.73,5,3.27,-3.19,-5.35,0,0,-901,-901,2
1960,3,4,0,0,0,24.44,20.94,16.27,11.17,5,3.27,-3.19,-5.35,0,0,-901,-901,1.9
1960,3,5,0,0,0,25,21.5,16.83,11.73,5,3.27,-3.19,-5.35,0,0,-901,-901,1.9
1960,3,6,0,0,0,26.11,22.61,17.94,12.84,8.33,6.6,0.14,-2.02,0,0,-901,-901,2.2
1960,3,7,0,0,0,23.33,19.83,15.16,10.06,7.22,5.49,-0.97,-3.13,0,0,-901,-901,2.2
1960,3,8,0,0,0,18.89,15.39,10.72,5.62,10,8.27,1.81,-0.35,0,0,-901,-901,2.2
1960,3,9,0,0,0,21.67,18.17,13.5,8.4,6.11,4.38,-2.08,-4.24,0,0,-901,-901,2.2
1960,3,10,0,0,0,24.44,20.94,16.27,11.17,5.56,3.83,-2.63,-4.79,0,0,-901,-901,2
1960,3,11,0,0,0,23.89,20.39,15.72,10.62,6.11,4.38,-2.08,-4.24,0,0,-901,-901,2
1960,3,12,0,0,0,21.67,18.17,13.5,8.4,7.78,6.05,-0.41,-2.57,0,0,-901,-901,1.8
1960,3,13,0,0,0,18.33,14.83,10.16,5.06,10.56,8.83,2.37,0.21,0.07,0,-901,-901,1.9
1960,3,14,0,0,0,26.67,23.17,18.5,13.4,8.33,6.6,0.14,-2.02,0,0,-901,-901,1.7
1960,3,15,0,0,0,25,21.5,16.83,11.73,5.56,3.83,-2.63,-4.79,0,0,-901,-901,1.6
1960,3,16,0,0,0,25.56,22.06,17.39,12.29,6.67,4.94,-1.52,-3.68,0,0,-901,-901,1.7
1960,3,17,0,0,0,26.11,22.61,17.94,12.84,7.78,6.05,-0.41,-2.57,0,0,-901,-901,1.7
1960,3,18,0,0,0,30.56,27.06,22.39,17.29,7.78,6.05,-0.41,-2.57,0,0,-901,-901,1.1
1960,3,19,0,0,0,32.22,28.72,24.05,18.95,10,8.27,1.81,-0.35,0,0,-901,-901,0.9
1960,3,20,0,0,0,32.22,28.72,24.05,18.95,10.56,8.83,2.37,0.21,0,0,-901,-901,0.9
1960,3,21,0,0,0,32.78,29.28,24.61,19.51,10.56,8.83,2.37,0.21,0,0,-901,-901,0.9
1960,3,22,0,0,0,26.67,23.17,18.5,13.4,8.33,6.6,0.14,-2.02,0,0,-901,-901,0.9
1960,3,23,0,0,0,20,16.5,11.83,6.73,11.11,9.38,2.92,0.76,0,0,-901,-901,0.8
1960,3,24,0,0,0,19.44,15.94,11.27,6.17,8.89,7.16,0.7,-1.46,0,0,-901,-901,0.8
1960,3,25,0,0,0,18.33,14.83,10.16,5.06,8.33,6.6,0.14,-2.02,0,0,-901,-901,0.9
1960,3,26,0,0,0,22.78,19.28,14.61,9.51,7.78,6.05,-0.41,-2.57,0,0,-901,-901,0.8
1960,3,27,0,0,0,15,11.5,6.83,1.73,11.11,9.38,2.92,0.76,0,0,-901,-901,0.8
1960,3,28,0,0,0,17.22,13.72,9.05,3.95,6.67,4.94,-1.52,-3.68,0.16,0,-901,-901,1.1
1960,3,29,0,0,0,24.44,20.94,16.27,11.17,4.44,2.71,-3.75,-5.91,0,0,-901,-901,1
1960,3,30,0,0,0,22.78,19.28,14.61,9.51,6.67,4.94,-1.52,-3.68,0,0,-901,-901,0.9
1960,3,31,0,0,0,26.11,22.61,17.94,12.84,7.78,6.05,-0.41,-2.57,0,0,-901,-901,1
1960,4,1,0,0,0,31.11,27.64,23,17.95,8.33,6.24,0.51,-1.57,0,0,-901,-901,0.9
1960,4,2,0,0,0,29.44,25.97,21.33,16.28,11.67,9.58,3.85,1.77,0,0,-901,-901,0.8
1960,4,3,0,0,0,33.33,29.86,25.22,20.17,10.56,8.47,2.74,0.66,0,0,-901,-901,0.8
1960,4,4,0,0,0,34.44,30.97,26.33,21.28,10.56,8.47,2.74,0.66,0,0,-901,-901,0.8
1960,4,5,0,0,0,35.56,32.09,27.45,22.4,11.67,9.58,3.85,1.77,0,0,-901,-901,0.8
1960,4,6,0,0,0,32.78,29.31,24.67,19.62,13.33,11.24,5.51,3.43,0,0,-901,-901,0.9
1960,4,7,0,0,0,28.89,25.42,20.78,15.73,8.33,6.24,0.51,-1.57,0,0,-901,-901,0.8
1960,4,8,0,0,0,25.56,22.09,17.45,12.4,10.56,8.47,2.74,0.66,0,0,-901,-901,1
1960,4,9,0,0,0,29.44,25.97,21.33,16.28,9.44,7.35,1.62,-0.46,0,0,-901,-901,0.8
1960,4,10,0,0,0,26.11,22.64,18,12.95,11.67,9.58,3.85,1.77,0,0,-901,-901,0.8
1960,4,11,0,0,0,21.11,17.64,13,7.95,7.22,5.13,-0.6,-2.68,0,0,-901,-901,0.9
1960,4,12,0,0,0,23.33,19.86,15.22,10.17,7.78,5.69,-0.04,-2.12,0,0,-901,-901,0.9
1960,4,13,0,0,0,30,26.53,21.89,16.84,6.11,4.02,-1.71,-3.79,0,0,-901,-901,0.9
1960,4,14,0,0,0,28.33,24.86,20.22,15.17,8.89,6.8,1.07,-1.01,0,0,-901,-901,0.9
1960,4,15,0,0,0,27.78,24.31,19.67,14.62,8.33,6.24,0.51,-1.57,0,0,-901,-901,0.8
1960,4,16,0,0,0,32.22,28.75,24.11,19.06,7.78,5.69,-0.04,-2.12,0,0,-901,-901,0.8
1960,4,17,0,0,0,33.89,30.42,25.78,20.73,9.44,7.35,1.62,-0.46,0,0,-901,-901,0.8
1960,4,18,0,0,0,32.78,29.31,24.67,19.62,10.56,8.47,2.74,0.66,0,0,-901,-901,0.9
1960,4,19,0,0,0,30.56,27.09,22.45,17.4,9.44,7.35,1.62,-0.46,0,0,-901,-901,0.9
1960,4,20,0,0,0,32.22,28.75,24.11,19.06,11.11,9.02,3.29,1.21,0,0,-901,-901,0.9
1960,4,21,0,0,0,26.11,22.64,18,12.95,11.11,9.02,3.29,1.21,0,0,-901,-901,0.9
1960,4,22,0,0,0,17.78,14.31,9.67,4.62,7.22,5.13,-0.6,-2.68,0.02,0,-901,-901,0.9
1960,4,23,0,0,0,14.44,10.97,6.33,1.28,5.56,3.47,-2.26,-4.34,0.15,0,-901,-901,0.9
1960,4,24,0,0,0,18.33,14.86,10.22,5.17,5.56,3.47,-2.26,-4.34,0.01,0,-901,-901,0.9
1960,4,25,0,0,0,22.22,18.75,14.11,9.06,3.89,1.8,-3.93,-6.01,0,0,-901,-901,0.9
1960,4,26,0,0,0,21.11,17.64,13,7.95,5.56,3.47,-2.26,-4.34,0,0,-901,-901,1
1960,4,27,0,0,0,16.67,13.2,8.56,3.51,8.33,6.24,0.51,-1.57,0.71,0,-901,-901,3.5
1960,4,28,0,0,0,17.78,14.31,9.67,4.62,7.78,5.69,-0.04,-2.12,0.12,0,-901,-901,1.1
1960,4,29,0,0,0,21.11,17.64,13,7.95,5,2.91,-2.82,-4.9,0,0,-901,-901,1
1960,4,30,0,0,0,28.89,25.42,20.78,15.73,7.22,5.13,-0.6,-2.68,0,0,-901,-901,0.9
1960,5,1,0,0,0,30,27.03,23.06,18.74,9.44,6.79,1.99,0.89,0,0,-901,-901,0.9
1960,5,2,0,0,0,25.56,22.59,18.62,14.3,10,7.35,2.55,1.45,0,0,-901,-901,1
1960,5,3,0,0,0,15,12.03,8.06,3.74,10,7.35,2.55,1.45,0.04,0,-901,-901,1
1960,5,4,0,0,0,18.33,15.36,11.39,7.07,8.89,6.24,1.44,0.34,0.2,0,-901,-901,1.1
1960,5,5,0,0,0,23.33,20.36,16.39,12.07,6.11,3.46,-1.34,-2.44,0,0,-901,-901,1.1
1960,5,6,0,0,0,33.33,30.36,26.39,22.07,8.89,6.24,1.44,0.34,0,0,-901,-901,1
1960,5,7,0,0,0,33.33,30.36,26.39,22.07,11.67,9.02,4.22,3.12,0,0,-901,-901,0.9
1960,5,8,0,0,0,32.78,29.81,25.84,21.52,12.22,9.57,4.77,3.67,0,0,-901,-901,0.9
1960,5,9,0,0,0,35,32.03,28.06,23.74,12.78,10.13,5.33,4.23,0,0,-901,-901,1.1
1960,5,10,0,0,0,37.78,34.81,30.84,26.52,13.89,11.24,6.44,5.34,0,0,-901,-901,1.1
1960,5,11,0,0,0,38.89,35.92,31.95,27.63,15,12.35,7.55,6.45,0,0,-901,-901,1.1
1960,5,12,0,0,0,35.56,32.59,28.62,24.3,13.33,10.68,5.88,4.78,0,0,-901,-901,1.1
1960,5,13,0,0,0,33.33,30.36,26.39,22.07,12.78,10.13,5.33,4.23,0,0,-901,-901,1.1
1960,5,14,0,0,0,18.33,15.36,11.39,7.07,13.33,10.68,5.88,4.78,0,0,-901,-901,0.9
1960,5,15,0,0,0,18.33,15.36,11.39,7.07,12.78,10.13,5.33,4.23,0,0,-901,-901,0.9
1960,5,16,0,0,0,22.78,19.81,15.84,11.52,11.67,9.02,4.22,3.12,0,0,-901,-901,0.9
1960,5,17,0,0,0,26.11,23.14,19.17,14.85,12.78,10.13,5.33,4.23,0,0,-901,-901,1.1
1960,5,18,0,0,0,25,22.03,18.06,13.74,12.78,10.13,5.33,4.23,0,0,-901,-901,1
1960,5,19,0,0,0,30.56,27.59,23.62,19.3,10,7.35,2.55,1.45,0,0,-901,-901,0.9
1960,5,20,0,0,0,33.33,30.36,26.39,22.07,10,7.35,2.55,1.45,0,0,-901,-901,0.8
1960,5,21,0,0,0,28.33,25.36,21.39,17.07,10,7.35,2.55,1.45,0,0,-901,-901,0.7
1960,5,22,0,0,0,24.44,21.47,17.5,13.18,8.33,5.68,0.88,-0.22,0,0,-901,-901,0.7
1960,5,23,0,0,0,22.78,19.81,15.84,11.52,5,2.35,-2.45,-3.55,0,0,-901,-901,0.6
1960,5,24,0,0,0,22.78,19.81,15.84,11.52,6.11,3.46,-1.34,-2.44,0,0,-901,-901,0.6
1960,5,25,0,0,0,27.78,24.81,20.84,16.52,6.67,4.02,-0.78,-1.88,0,0,-901,-901,0.6
1960,5,26,0,0,0,33.89,30.92,26.95,22.63,10.56,7.91,3.11,2.01,0,0,-901,-901,0.7
1960,5,27,0,0,0,32.22,29.25,25.28,20.96,13.33,10.68,5.88,4.78,0,0,-901,-901,0.7
1960,5,28,0,0,0,33.89,30.92,26.95,22.63,13.33,10.68,5.88,4.78,0,0,-901,-901,0.6
1960,5,29,0,0,0,26.67,23.7,19.73,15.41,12.78,10.13,5.33,4.23,0,0,-901,-901,0.6
1960,5,30,0,0,0,28.33,25.36,21.39,17.07,13.33,10.68,5.88,4.78,0,0,-901,-901,0.6
1960,5,31,0,0,0,30,27.03,23.06,18.74,13.89,11.24,6.44,5.34,0,0,-901,-901,0.7
1960,6,1,0,0,0,32.78,30.27,26.93,23.28,14.44,12.81,9.15,8.3,0,0,-901,-901,0.8
1960,6,2,0,0,0,35,32.49,29.15,25.5,13.89,12.26,8.6,7.75,0,0,-901,-901,1
1960,6,3,0,0,0,27.22,24.71,21.37,17.72,14.44,12.81,9.15,8.3,0,0,-901,-901,1
1960,6,4,0,0,0,27.22,24.71,21.37,17.72,15.56,13.93,10.27,9.42,0,0,-901,-901,0.9
1960,6,5,0,0,0,26.11,23.6,20.26,16.61,15.56,13.93,10.27,9.42,0,0,-901,-901,0.9
1960,6,6,0,0,0,25.56,23.05,19.71,16.06,15.56,13.93,10.27,9.42,0,0,-901,-901,1.1
1960,6,7,0,0,0,28.33,25.82,22.48,18.83,14.44,12.81,9.15,8.3,0,0,-901,-901,1.1
1960,6,8,0,0,0,28.89,26.38,23.04,19.39,11.67,10.04,6.38,5.53,0,0,-901,-901,1
1960,6,9,0,0,0,31.11,28.6,25.26,21.61,10.56,8.93,5.27,4.42,0,0,-901,-901,1
1960,6,10,0,0,0,32.22,29.71,26.37,22.72,11.11,9.48,5.82,4.97,0,0,-901,-901,0.9
1960,6,11,0,0,0,33.89,31.38,28.04,24.39,12.78,11.15,7.49,6.64,0,0,-901,-901,0.8
1960,6,12,0,0,0,33.89,31.38,28.04,24.39,13.89,12.26,8.6,7.75,0,0,-901,-901,0.9
1960,6,13,0,0,0,36.11,33.6,30.26,26.61,13.33,11.7,8.04,7.19,0,0,-901,-901,1
1960,6,14,0,0,0,35,32.49,29.15,25.5,14.44,12.81,9.15,8.3,0,0,-901,-901,1
1960,6,15,0,0,0,30.56,28.05,24.71,21.06,14.44,12.81,9.15,8.3,0,0,-901,-901,1
1960,6,16,0,0,0,33.89,31.38,28.04,24.39,13.33,11.7,8.04,7.19,0,0,-901,-901,1.1
1960,6,17,0,0,0,35,32.49,29.15,25.5,13.33,11.7,8.04,7.19,0,0,-901,-901,1.1
1960,6,18,0,0,0,37.78,35.27,31.93,28.28,15,13.37,9.71,8.86,0,0,-901,-901,1
1960,6,19,0,0,0,35.56,33.05,29.71,26.06,13.33,11.7,8.04,7.19,0,0,-901,-901,1.1
1960,6,20,0,0,0,38.33,35.82,32.48,28.83,13.89,12.26,8.6,7.75,0,0,-901,-901,1.1
1960,6,21,0,0,0,41.11,38.6,35.26,31.61,15.56,13.93,10.27,9.42,0,0,-901,-901,1.2
1960,6,22,0,0,0,39.44,36.93,33.59,29.94,16.11,14.48,10.82,9.97,0,0,-901,-901,1.3
1960,6,23,0,0,0,37.22,34.71,31.37,27.72,15,13.37,9.71,8.86,0,0,-901,-901,1.3
1960,6,24,0,0,0,36.67,34.16,30.82,27.17,12.78,11.15,7.49,6.64,0,0,-901,-901,1.3
1960,6,25,0,0,0,35.56,33.05,29.71,26.06,12.78,11.15,7.49,6.64,0,0,-901,-901,1.3
1960,6,26,0,0,0,35,32.49,29.15,25.5,11.11,9.48,5.82,4.97,0,0,-901,-901,1.3
1960,6,27,0,0,0,36.11,33.6,30.26,26.61,13.33,11.7,8.04,7.19,0,0,-901,-901,1.6
1960,6,28,0,0,0,36.67,34.16,30.82,27.17,12.22,10.59,6.93,6.08,0,0,-901,-901,1.3
1960,6,29,0,0,0,37.78,35.27,31.93,28.28,12.22,10.59,6.93,6.08,0,0,-901,-901,1.2
1960,6,30,0,0,0,38.89,36.38,33.04,29.39,15.56,13.93,10.27,9.42,0,0,-901,-901,1.1
1960,7,1,0,0,0,40,37.14,33.31,29.15,18.33,18.02,14.25,14.22,0,0,-901,-901,1.1
1960,7,2,0,0,0,37.78,34.92,31.09,26.93,15.56,15.25,11.48,11.45,0,0,-901,-901,0.9
1960,7,3,0,0,0,36.67,33.81,29.98,25.82,13.33,13.02,9.25,9.22,0,0,-901,-901,0.9
1960,7,4,0,0,0,33.89,31.03,27.2,23.04,11.67,11.36,7.59,7.56,0,0,-901,-901,0.9
1960,7,5,0,0,0,33.33,30.47,26.64,22.48,12.22,11.91,8.14,8.11,0,0,-901,-901,1
1960,7,6,0,0,0,35.56,32.7,28.87,24.71,13.33,13.02,9.25,9.22,0,0,-901,-901,1.1
1960,7,7,0,0,0,35.56,32.7,28.87,24.71,14.44,14.13,10.36,10.33,0,0,-901,-901,1.1
1960,7,8,0,0,0,35.56,32.7,28.87,24.71,14.44,14.13,10.36,10.33,0,0,-901,-901,0.9
1960,7,9,0,0,0,34.44,31.58,27.75,23.59,12.22,11.91,8.14,8.11,0,0,-901,-901,0.7
1960,7,10,0,0,0,33.89,31.03,27.2,23.04,12.22,11.91,8.14,8.11,0,0,-901,-901,0.8
1960,7,11,0,0,0,37.22,34.36,30.53,26.37,13.89,13.58,9.81,9.78,0,0,-901,-901,0.8
1960,7,12,0,0,0,38.33,35.47,31.64,27.48,15,14.69,10.92,10.89,0,0,-901,-901,1
1960,7,13,0,0,0,38.33,35.47,31.64,27.48,14.44,14.13,10.36,10.33,0,0,-901,-901,1.2
1960,7,14,0,0,0,41.11,38.25,34.42,30.26,15,14.69,10.92,10.89,0,0,-901,-901,1.1
1960,7,15,0,0,0,43.89,41.03,37.2,33.04,17.22,16.91,13.14,13.11,0,0,-901,-901,0.9
1960,7,16,0,0,0,45,42.14,38.31,34.15,18.89,18.58,14.81,14.78,0,0,-901,-901,0.5
1960,7,17,0,0,0,44.44,41.58,37.75,33.59,21.11,20.8,17.03,17,0,0,-901,-901,0.6
1960,7,18,0,0,0,40.56,37.7,33.87,29.71,18.89,18.58,14.81,14.78,0,0,-901,-901,0.7
1960,7,19,0,0,0,42.22,39.36,35.53,31.37,20.56,20.25,16.48,16.45,0,0,-901,-901,0.8
1960,7,20,0,0,0,45.56,42.7,38.87,34.71,21.11,20.8,17.03,17,0,0,-901,-901,0.7
1960,7,21,0,0,0,40.56,37.7,33.87,29.71,22.22,21.91,18.14,18.11,0,0,-901,-901,0.7
1960,7,22,0,0,0,41.11,38.25,34.42,30.26,21.11,20.8,17.03,17,0,0,-901,-901,0.7
1960,7,23,0,0,0,39.44,36.58,32.75,28.59,19.44,19.13,15.36,15.33,0,0,-901,-901,0.5
1960,7,24,0,0,0,37.22,34.36,30.53,26.37,18.89,18.58,14.81,14.78,0,0,-901,-901,0.5
1960,7,25,0,0,0,36.67,33.81,29.98,25.82,17.78,17.47,13.7,13.67,0,0,-901,-901,0.2
1960,7,26,0,0,0,37.22,34.36,30.53,26.37,18.33,18.02,14.25,14.22,0,0,-901,-901,0.3
1960,7,27,0,0,0,37.78,34.92,31.09,26.93,21.67,21.36,17.59,17.56,0,0,-901,-901,0.4
1960,7,28,0,0,0,38.33,35.47,31.64,27.48,20.56,20.25,16.48,16.45,0,0,-901,-901,0.5
1960,7,29,0,0,0,36.67,33.81,29.98,25.82,21.11,20.8,17.03,17,0,0,-901,-901,0.6
1960,7,30,0,0,0,35.56,32.7,28.87,24.71,18.33,18.02,14.25,14.22,0,0,-901,-901,0.5
1960,7,31,0,0,0,35,32.14,28.31,24.15,17.22,16.91,13.14,13.11,0,0,-901,-901,0.6
1960,8,1,0,0,0,38.33,35.27,31.18,26.73,16.67,16.24,12.05,11.35,0,0,-901,-901,0.7
1960,8,2,0,0,0,40,36.94,32.85,28.4,16.67,16.24,12.05,11.35,0,0,-901,-901,0.8
1960,8,3,0,0,0,40,36.94,32.85,28.4,16.11,15.68,11.49,10.79,0,0.2,-901,-901,0.8
1960,8,4,0,0,0,38.33,35.27,31.18,26.73,15.56,15.13,10.94,10.24,0,0.1,-901,-901,0.7
1960,8,5,0,0,0,36.11,33.05,28.96,24.51,13.89,13.46,9.27,8.57,0,0.3,-901,-901,0.7
1960,8,6,0,0,0,37.22,34.16,30.07,25.62,15,14.57,10.38,9.68,0,0.1,-901,-901,0.6
1960,8,7,0,0,0,36.11,33.05,28.96,24.51,16.67,16.24,12.05,11.35,0,0,-901,-901,0.6
1960,8,8,0,0,0,35.56,32.5,28.41,23.96,16.11,15.68,11.49,10.79,0,0,-901,-901,0.6
1960,8,9,0,0,0,35,31.94,27.85,23.4,16.11,15.68,11.49,10.79,0,0,-901,-901,0.6
1960,8,10,0,0,0,33.33,30.27,26.18,21.73,19.44,19.01,14.82,14.12,0,0,-901,-901,0.6
1960,8,11,0,0,0,38.33,35.27,31.18,26.73,19.44,19.01,14.82,14.12,0,0,-901,-901,0.6
1960,8,12,0,0,0,37.22,34.16,30.07,25.62,18.89,18.46,14.27,13.57,0,0,-901,-901,0.7
1960,8,13,0,0,0,36.67,33.61,29.52,25.07,17.78,17.35,13.16,12.46,0,0,-901,-901,0.6
1960,8,14,0,0,0,37.78,34.72,30.63,26.18,16.11,15.68,11.49,10.79,0,0,-901,-901,0.6
1960,8,15,0,0,0,35.56,32.5,28.41,23.96,15,14.57,10.38,9.68,0,0,-901,-901,0.6
1960,8,16,0,0,0,33.33,30.27,26.18,21.73,13.89,13.46,9.27,8.57,0,0,-901,-901,0.5
1960,8,17,0,0,0,36.67,33.61,29.52,25.07,13.89,13.46,9.27,8.57,0,0,-901,-901,0.5
1960,8,18,0,0,0,40.56,37.5,33.41,28.96,16.11,15.68,11.49,10.79,0,0,-901,-901,0.5
1960,8,19,0,0,0,40.56,37.5,33.41,28.96,17.78,17.35,13.16,12.46,0,0,-901,-901,0.4
1960,8,20,0,0,0,38.33,35.27,31.18,26.73,16.11,15.68,11.49,10.79,0,0,-901,-901,0.4
1960,8,21,0,0,0,35,31.94,27.85,23.4,17.78,17.35,13.16,12.46,0,0,-901,-901,0.4
1960,8,22,0,0,0,28.89,25.83,21.74,17.29,14.44,14.01,9.82,9.12,0,0,-901,-901,0.5
1960,8,23,0,0,0,30,26.94,22.85,18.4,16.11,15.68,11.49,10.79,0,0,-901,-901,0.5
1960,8,24,0,0,0,30,26.94,22.85,18.4,13.33,12.9,8.71,8.01,0,0,-901,-901,0.6
1960,8,25,0,0,0,32.22,29.16,25.07,20.62,12.78,12.35,8.16,7.46,0,0,-901,-901,0.6
1960,8,26,0,0,0,30.56,27.5,23.41,18.96,12.78,12.35,8.16,7.46,0,0,-901,-901,0.6
1960,8,27,0,0,0,31.67,28.61,24.52,20.07,14.44,14.01,9.82,9.12,0,0,-901,-901,0.4
1960,8,28,0,0,0,33.89,30.83,26.74,22.29,11.67,11.24,7.05,6.35,0,0,-901,-901,0.5
1960,8,29,0,0,0,34.44,31.38,27.29,22.84,13.89,13.46,9.27,8.57,0,0,-901,-901,0.5
1960,8,30,0,0,0,35,31.94,27.85,23.4,15.56,15.13,10.94,10.24,0,0,-901,-901,0.5
1960,8,31,0,0,0,37.22,34.16,30.07,25.62,15,14.57,10.38,9.68,0,0,-901,-901,0.6
1960,9,1,0,0,0,34.44,31.06,26.54,21.63,17.22,16.96,11.24,9.86,0,0,-901,-901,0.8
1960,9,2,0,0,0,37.78,34.4,29.88,24.97,17.78,17.52,11.8,10.42,0,0,-901,-901,10
1960,9,3,0,0,0,37.22,33.84,29.32,24.41,20.56,20.3,14.58,13.2,0,0,-901,-901,0.8
1960,9,4,0,0,0,38.89,35.51,30.99,26.08,19.44,19.18,13.46,12.08,0,0,-901,-901,0.8
1960,9,5,0,0,0,38.89,35.51,30.99,26.08,17.78,17.52,11.8,10.42,0,0,-901,-901,0.8
1960,9,6,0,0,0,37.22,33.84,29.32,24.41,16.11,15.85,10.13,8.75,0,0,-901,-901,0.9
1960,9,7,0,0,0,37.22,33.84,29.32,24.41,15.56,15.3,9.58,8.2,0,0,-901,-901,1
1960,9,8,0,0,0,37.78,34.4,29.88,24.97,18.33,18.07,12.35,10.97,0,0,-901,-901,1.1
1960,9,9,0,0,0,38.89,35.51,30.99,26.08,18.33,18.07,12.35,10.97,0,0,-901,-901,1.2
1960,9,10,0,0,0,38.33,34.95,30.43,25.52,19.44,19.18,13.46,12.08,0,0,-901,-901,0.9
1960,9,11,0,0,0,41.11,37.73,33.21,28.3,21.11,20.85,15.13,13.75,0,0,-901,-901,0.9
1960,9,12,0,0,0,40.56,37.18,32.66,27.75,21.11,20.85,15.13,13.75,0.44,0,-901,-901,1.2
1960,9,13,0,0,0,40,36.62,32.1,27.19,21.11,20.85,15.13,13.75,0,0,-901,-901,1.5
1960,9,14,0,0,0,36.67,33.29,28.77,23.86,18.33,18.07,12.35,10.97,0,0,-901,-901,1.1
1960,9,15,0,0,0,32.78,29.4,24.88,19.97,15,14.74,9.02,7.64,0,0,-901,-901,1
1960,9,16,0,0,0,29.44,26.06,21.54,16.63,15,14.74,9.02,7.64,0,0,-901,-901,0.9
1960,9,17,0,0,0,31.11,27.73,23.21,18.3,13.33,13.07,7.35,5.97,0,0,-901,-901,0.6
1960,9,18,0,0,0,35,31.62,27.1,22.19,12.78,12.52,6.8,5.42,0,0,-901,-901,0.8
1960,9,19,0,0,0,35,31.62,27.1,22.19,15.56,15.3,9.58,8.2,0,0,-901,-901,0.9
1960,9,20,0,0,0,33.33,29.95,25.43,20.52,14.44,14.18,8.46,7.08,0,0,-901,-901,0.9
1960,9,21,0,0,0,28.33,24.95,20.43,15.52,12.78,12.52,6.8,5.42,0,0,-901,-901,0.9
1960,9,22,0,0,0,26.67,23.29,18.77,13.86,12.78,12.52,6.8,5.42,0,0,-901,-901,0.9
1960,9,23,0,0,0,36.11,32.73,28.21,23.3,11.11,10.85,5.13,3.75,0,0,-901,-901,0.9
1960,9,24,0,0,0,40,36.62,32.1,27.19,13.89,13.63,7.91,6.53,0,0,-901,-901,0.6
1960,9,25,0,0,0,41.11,37.73,33.21,28.3,15.56,15.3,9.58,8.2,0,0,-901,-901,0.8
1960,9,26,0,0,0,39.44,36.06,31.54,26.63,16.11,15.85,10.13,8.75,0,0,-901,-901,0.9
